,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,TINN,LF,HF,ULF,VLF,LFHF,total_power,lfp,hfp,SD1,SD2,pA,pQ,ApEn,shanEn,D2,0,1
0,68.01247746074618,9.890221687682711,899.8235887096774,122.99955642222743,906.25,99.59349593495935,80.03008452601968,127.76415327386871,0.013802083333333333,0.0109375,515.625,1487.4704557537327,3596.6791001851207,0.0,1485.2859212567855,0.41356774244251393,6569.435477195639,0.22642287315510773,0.5474867837077032,90.70953163265182,24684.657387045183,2239133.7100913473,0.0036747332648926012,0.14953390876851191,4.820192581973174,1.1627740724662092,True,False
1,65.11653132580729,8.226852113576255,934.6823770491803,106.57677107162966,945.3125,93.10433884297521,72.10529194750964,117.76073640319655,0.013411458333333333,0.010286458333333333,515.625,1509.3641995120556,2551.2546472023737,0.0,871.0857171550135,0.5916164429792131,4931.704563869443,0.3060532479114686,0.5173170075704302,83.61439452797356,20974.10091683884,1753736.7489300948,0.003986554411056762,0.19944292090706028,4.5785653878178385,1.222410790956571,True,False
2,64.22549827541773,7.175032984184962,944.9282786885246,97.17145269449459,953.125,84.0650826446281,62.8302290348498,104.95034921628339,0.013020833333333334,0.009765625,515.625,1130.747375040935,2072.5286488513543,0.0,787.194206784391,0.5455882965321722,3990.4702306766803,0.283361937234447,0.5193695301668513,74.51510582019114,16657.50298618285,1241235.597715565,0.004473365898958583,0.15361500814276585,4.4635120182733266,1.3389702866841346,True,False
3,63.36161654117642,5.682589253887302,954.2682926829268,82.22645380914928,953.125,78.125,54.64174022292998,95.33748160922944,0.01328125,0.009505208333333333,406.25,1073.2660766031115,1584.7239856005583,0.0,211.160352461773,0.677257419181662,2869.150414665443,0.37407103897976,0.552332138984545,67.69079860768512,13746.132648438557,930486.6967399797,0.0049243522042815594,0.17777360695768163,4.290457003559235,1.2947475571061968,True,False
4,63.87129613206313,7.450315452194513,950.6915983606557,98.35473548290624,968.75,92.58780991735537,85.3731065104513,125.94073947907877,0.013151041666666667,0.009895833333333333,546.875,1360.167726977261,4338.547776953028,0.0,626.2944935038686,0.3135076059788167,6325.009997434157,0.21504594103867583,0.6859353232189404,89.42266236920192,23989.23763558884,2145181.4975818126,0.003727615847055531,0.1449662784937642,4.467956227506909,1.3640998755670801,True,False
5,64.86102610627215,9.105027855872422,941.310975609756,117.60961346909103,953.125,101.05020491803279,93.49744898202589,137.66959315739606,0.012760416666666666,0.010026041666666667,546.875,2218.0843006188397,3167.7232372288963,0.0,358.8888114038428,0.7002140447595433,5744.696349251579,0.3861099291884788,0.5514170018127396,97.74747847265417,28663.708643285972,2801805.243556027,0.0034101476431086315,0.17357859740380022,4.7210175696976515,1.3255393353098934,True,False
6,66.04880720649511,9.3690242471174,924.875,118.05216008188923,937.5,102.69657258064517,95.6250120880594,140.32365786514129,0.01328125,0.010546875,562.5,1822.8269543086335,3570.419763638513,0.0,476.2047660763479,0.5105357562918715,5869.451484023494,0.3105617210177688,0.6083055245208363,99.62533815724962,29775.624008839008,2966406.6107237064,0.003345869027889238,0.119100258445477,4.778069842906525,1.356938084957611,True,False
7,67.45270403637814,9.575631619098555,906.3730314960629,120.68869282925246,906.25,98.21428571428571,96.55720128157748,137.72922361539113,0.013151041666666667,0.009895833333333333,562.5,1666.2733813327936,3399.340534888955,0.0,1009.083364666588,0.4901754808707993,6074.6972808883365,0.27429735249113935,0.559590112512051,97.77662224245046,28680.803571428572,2804312.0964134955,0.0034091311981179705,0.10205519234448257,4.84151412516886,1.3332529976256087,True,False
8,66.93070889962625,7.94122975027845,908.672480620155,104.32611849597238,906.25,80.2001953125,73.91929446828085,109.06939727921652,0.012760416666666666,0.009375,531.25,1199.137773826171,2410.6643506510236,0.0,1176.584395539552,0.49743041726332915,4786.3865200167465,0.2505309107008716,0.5036501629297145,77.42437554994669,17983.601787897547,1392369.1385668723,0.004305276354709494,0.1329523435902189,4.643187982855062,1.3958163889909423,True,False
9,67.05623283494499,6.786570052254347,903.6057692307693,88.45500602970968,906.25,74.24903100775194,55.54273159447402,92.72493536566036,0.013541666666666667,0.009765625,546.875,1253.915882602246,1293.7708039661368,0.0,909.2661792312358,0.9691947590394582,3456.952865799619,0.3627228751099,0.3742517917341861,65.80581960018337,12991.217679755631,854897.7270207119,0.00506540812588564,0.21517563541244922,4.339521362382319,1.3815588251535493,True,False
