,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,TINN,LF,HF,ULF,VLF,LFHF,total_power,lfp,hfp,SD1,SD2,pA,pQ,ApEn,shanEn,D2,0,1
0,69.06356991886528,10.309009800760847,885.5888429752066,115.12194558319297,890.625,89.58333333333333,87.060216728455,124.91859328345267,0.011848958333333333,0.008854166666666666,578.125,870.9642703240576,2126.266336250465,0.0,1341.459215864013,0.40962143616492913,4338.689822438535,0.20074361292657175,0.49007106367779235,88.70114571441802,23603.679753151257,2093673.437180728,0.0037579371793745758,0.17647099847880376,4.635736851002559,1.3785593925617958,True,False
1,66.03966479278334,7.848702308892113,920.1388888888889,98.60509190730204,921.875,84.05172413793103,86.47839118198199,120.59520915850165,0.011067708333333334,0.008333333333333333,437.5,510.10722025754615,2175.0665030947684,0.0,751.4292273234018,0.23452488442617545,3436.6029506757163,0.14843356290468387,0.6329117836167544,85.61778215947781,21991.21386572339,1882838.9581779933,0.003893272226001402,0.227324992560618,4.335610565290756,1.3058272904090524,True,False
2,62.85890335313062,7.08193436679571,965.3072033898305,97.43243617872513,984.375,90.01068376068376,97.70951160058459,132.84980936490123,0.011458333333333333,0.008203125,546.875,949.1793030588515,2373.4050093989213,0.0,732.6620910883782,0.3999230216924657,4055.2464035461508,0.23406205409092581,0.5852677675328122,94.33369828233224,26696.539894866277,2518383.339624561,0.003533555234267364,0.17361850896298048,4.333252396068936,1.4625450000810827,True,False
3,61.80615960254208,6.248859143262113,979.4337606837607,86.87989913113819,984.375,80.95366379310344,82.38900175690343,115.50516565083079,0.01171875,0.0078125,484.375,597.5714609191316,1795.5571144056812,0.0,397.4237335928755,0.33280559895580053,2790.5523089176886,0.21414092794802286,0.6434414824146713,82.0243056334553,20183.960143951463,1655575.3157409553,0.004063836088084804,0.2632813530514335,4.187154388452784,1.3863253747486994,True,False
4,60.5811056725442,5.273004385698176,997.1467391304348,78.31722570819015,1000.0,74.15021929824562,66.67174428269837,99.71648062218922,0.011848958333333333,0.0078125,421.875,695.8264261347537,1519.9329588936585,0.0,364.39607587554985,0.45780073526482223,2580.1554609039617,0.2696839150502078,0.5890858058456475,70.81822624998749,15045.663507583253,1065507.2023612112,0.0047068862210226875,0.2892399219039463,4.048210301343629,1.325298622724478,True,False
5,59.6517875737524,5.009570311383204,1012.5269396551724,80.70158052113,1015.625,78.94021739130434,66.06167726612465,102.93543182500377,0.012109375,0.008463541666666666,546.875,1001.7360002538012,1858.883623670541,0.0,144.09814893613483,0.5388911858160217,3004.717772860477,0.33338771757593505,0.6186549833267344,73.10431001997988,16032.720430491992,1172060.9648143519,0.004559694677950331,0.2504551836886648,4.113240989750731,1.2892169957696966,True,False
6,59.737587830446145,5.239250433349693,1011.71875,84.56423841619835,1015.625,80.70652173913044,63.74208826327053,102.84258100315893,0.012369791666666666,0.008723958333333334,546.875,1029.7157313937905,1849.5057662780735,0.0,122.14825415760743,0.5567518361762018,3001.3697518294716,0.3430819314301851,0.6162205656769598,73.01828520321418,15995.009922053778,1167928.1963167633,0.004565066577579125,0.20053528811035992,4.2523608714491345,1.3483928081632042,True,False
7,59.41019420324643,4.5869413018237495,1015.7620614035088,76.08340113314767,1015.625,75.77433628318585,58.839913916424315,95.93688294315987,0.012239583333333333,0.008333333333333333,421.875,859.252010972495,1496.7000687397538,0.0,162.7001395511097,0.5740976625303421,2518.6522192633583,0.3411554816503425,0.594246421674486,68.12592061452443,13923.423178729456,948546.0221565523,0.004892900240121918,0.20871056736256843,4.197918161286173,1.1743926461258234,True,False
8,59.18448363283998,4.564902953598092,1019.5997807017544,76.00780881625518,1031.25,75.35951327433628,58.84023886148298,95.6097795741693,0.011979166666666667,0.008203125,421.875,934.7477513039712,1412.4325084097813,0.0,167.9363028321116,0.6617999414049014,2515.1165625458643,0.37165186108026577,0.5615773556753495,67.90682756629208,13834.011690354375,939423.8464069633,0.004908686582478417,0.2088201038955262,4.161055794411569,1.1651148297303702,True,False
9,60.435277750408176,5.593638410027258,1000.534188034188,84.6730161533865,1000.0,74.35344827586206,61.262695015885434,96.34081726413105,0.012109375,0.008333333333333333,500.0,649.1835321407426,1622.248966657904,0.0,628.5171373493388,0.400175031997811,2899.949636147985,0.22386027814022857,0.5594059105153095,68.40568380847529,14038.012731915293,960279.8602387479,0.004872889426361297,0.18696179232678745,4.2304506933566595,1.3652021839059834,True,False
