,HR_mean,HR_std,meanNN,SDNN,medianNN,meanSD,SDSD,RMSSD,pNN20,pNN50,TINN,LF,HF,ULF,VLF,LFHF,total_power,lfp,hfp,SD1,SD2,pA,pQ,ApEn,shanEn,D2,0,1
0,76.27499576210265,17.16431969815813,823.3630952380952,165.50174841168374,875.0,174.87980769230768,146.7687851656526,228.3068624406634,0.011848958333333333,0.009244791666666667,562.5,2099.1599693971702,5769.167399876405,0.0,771.6528283379405,0.36385839132387476,8639.980197611516,0.24295888663928578,0.6677292387164575,162.2156015699901,78941.70417814134,12805576.032217398,0.002054878384737316,0.043527687895227984,4.8375899852089566,1.3159081725952182,True,False
1,76.44744075927039,17.964841876401476,822.2313596491229,161.59167462200082,882.8125,157.63274336283186,141.0860424441853,211.54988336715024,0.012109375,0.009375,562.5,2930.692734370186,4757.871651818879,0.0,429.59126114933866,0.615967169532582,8118.155647338404,0.3610047480835175,0.5860779046997925,150.2391428003478,67715.4000881499,10173503.663626235,0.0022186850052539147,0.06924058074434569,4.721213341706102,1.284672177613838,True,False
2,75.72930866370544,18.163466080250203,830.8662280701755,163.06736119496242,906.25,150.44247787610618,141.04985431965054,206.22318141542027,0.011979166666666667,0.009114583333333334,578.125,2824.4100666261643,4545.363378887113,0.0,743.2355671771247,0.6213826775094257,8113.009012690402,0.3481334807108202,0.5602561727439519,146.47122188630092,64361.45652259799,9427101.17924696,0.0022757599004129643,0.1398420682941559,4.657600556664082,1.3433540281602938,True,False
3,68.60905876852021,12.93980190479907,898.6449115044247,129.78458962099282,937.5,101.70200892857143,126.26652478215443,162.13122432360043,0.009244791666666667,0.00625,531.25,1281.4885414064747,2593.047046928007,0.0,1540.73664876335,0.4942018089971253,5415.272237097832,0.23664341981323062,0.47883964709365756,115.15930245385137,39784.994824972855,4581612.25217396,0.002894541094210886,0.25682528755209955,4.241921489647083,1.619966718031273,True,False
4,65.75246570424976,10.30932348092433,929.8913043478261,112.64267103291326,953.125,65.10416666666667,89.7568030528143,110.88208246431344,0.008723958333333334,0.0048177083333333336,531.25,1222.2707676451105,1644.7966350781046,0.0,1480.1587128025537,0.7431136114812577,4347.226115525769,0.28116107493922815,0.3783554366320734,78.75157496783179,18605.431679742087,1465207.0477360815,0.004232719580141634,0.31330716276141146,4.17175952472997,1.6401526064722196,True,False
5,63.05106935638117,6.87328683069192,961.2894144144144,89.7917886571076,968.75,71.5909090909091,94.41952728786806,118.49179464303539,0.008723958333333334,0.0049479166666666664,484.375,808.8235815536947,1462.458845766165,0.0,799.178646961291,0.553057328002937,3070.461074281151,0.2634208876082412,0.4762994255214756,84.16884740408379,21253.18461999583,1788856.0531312497,0.003960293429385375,0.2917303351118532,4.02922198911917,1.6198339305435403,True,False
6,62.54344866914135,7.339952863466884,970.8241150442478,99.65944727236241,984.375,81.33370535714286,118.37453847161787,143.62347644271486,0.008203125,0.0049479166666666664,578.125,661.7570725688461,2909.3881466914477,0.0,484.02203200965863,0.22745575330723586,4055.1672512699524,0.16318860149642517,0.7174520719904506,101.99966358294239,31211.794113100274,3183592.4993562894,0.0032679846346971415,0.3850204605976373,4.125625227979947,1.673766288970181,True,False
7,63.35072479383951,9.169724699114424,964.2857142857143,120.75597159921637,984.375,108.02283653846153,127.42005620185111,167.04731047310543,0.009114583333333334,0.006380208333333333,593.75,1176.8540875164297,4729.00156174987,0.0,661.8647329721819,0.24885889170249267,6567.720382238482,0.17918760529133876,0.720036981863421,118.69186838402145,42263.27886146961,5016307.532102747,0.002808392334467686,0.3194953972257686,4.421089094438948,1.5376242009612078,True,False
8,62.45600236985644,8.73256250250516,977.1262886597938,119.86181435663792,984.375,116.69921875,121.49113905087577,168.46009772269392,0.008984375,0.0069010416666666664,578.125,1065.8266053272278,4104.155747030041,0.0,659.6967925787734,0.2596944831098356,5829.679144936042,0.18282766149369634,0.7040105715929703,119.74318255700493,43015.289306640625,5150787.640187451,0.0027837353761216987,0.18503454631077343,4.5484611987040475,1.342403146516283,True,False
9,65.124164817552,11.325032705915175,945.0,137.8985700614767,992.1875,120.42297979797979,116.08546478697355,167.26484746721985,0.009765625,0.007682291666666666,578.125,1854.956659950628,4814.842679641569,0.0,700.2972770937379,0.3852579997668203,7370.096616685934,0.2516868850472051,0.653294377273256,118.8755393563319,42394.18157177644,5039631.199915191,0.002804053173076757,0.17929519212240308,4.601249247232173,1.2913560459503288,True,False
10,65.72156778346984,12.127415152468481,938.7376237623762,141.4508062959672,984.375,123.28125,123.72188364306251,174.65786868546746,0.010286458333333333,0.007421875,546.875,2953.7201436705936,5311.353766197245,0.0,650.0724543633401,0.5561143681425988,8915.14636423118,0.331314823447132,0.5957674220029795,124.10958710330674,46209.56883285985,5735050.508068068,0.0026857984230974213,0.1613974391850972,4.498717816877324,1.478455282236425,True,False
11,70.73940263209774,16.218856358690477,883.7890625,158.93043039376656,953.125,152.8716216216216,152.7249526612739,216.08943487040872,0.011067708333333334,0.008072916666666667,593.75,1825.4396781740388,5160.130700258466,0.0,1236.3118943462355,0.3537584189645825,8221.882272778741,0.22202211338123393,0.62760941218324,153.49127112803515,70678.7109375,10848565.183487836,0.0021716761538529603,0.10335240997628592,4.662621972354636,1.2079206406300294,True,False
12,65.62870553808433,10.151291370199143,932.0764462809917,116.8009420555204,968.75,76.04166666666667,109.46672740939239,133.28653149949798,0.009765625,0.0046875,546.875,1692.8755488594145,2278.498702366873,0.0,753.4387264923382,0.7429785003172829,4724.812977718626,0.3582947212604421,0.482241035383171,94.6211205698583,26859.46937368699,2541473.0900500533,0.0035228216631321223,0.23519770182426125,4.204668709934386,1.8522685249480468,True,False
13,66.08359425807568,10.904075379137327,926.7743644067797,115.74767228055693,960.9375,85.33653846153847,117.39944262936012,145.1377067694059,0.010026041666666667,0.0046875,531.25,65978.9606529858,334079.92778646405,0.0,20694.375456724156,0.19749453698145547,420753.263896174,0.1568115242696416,0.7940043642035831,103.03256762941287,31847.129976928605,3281291.5731505984,0.0032352230076636095,0.31308516158768196,4.120611039238857,1.6840768564389952,True,False
14,62.76176713043079,5.52509257428339,962.2616525423729,71.95803602034103,968.75,41.800213675213676,54.61893060178447,68.77852457981393,0.00859375,0.002864583333333333,390.625,929.2946574116394,677.9418451981708,0.0,402.95390389864616,1.3707586631416668,2010.1904065084561,0.46229185772792125,0.33725255229712436,48.84284748942226,7156.871252624888,349561.97109338787,0.0068246089338980945,0.39040039744979893,3.8212130262139166,1.476380975992075,True,False
15,62.38222472356616,6.028688568793085,969.284188034188,78.48293070709641,984.375,45.39331896551724,60.06078156587237,75.28513059700846,0.008854166666666666,0.0033854166666666668,484.375,1561.6819341399664,714.6205337644421,0.0,254.32394138281387,2.185330340164474,2530.626409287222,0.6171127940531652,0.28238879162164543,53.46549470226974,8575.6773712753,458502.83306229406,0.006234550623529208,0.33319594181517864,3.982199568932585,1.5404894196124688,True,False
16,61.93945258142127,6.390967861023924,977.1107456140351,82.81378848512999,984.375,48.8108407079646,62.400804279557875,79.22347218693449,0.008854166666666666,0.0037760416666666667,484.375,1542.4500565996138,923.9226599557221,0.0,278.3784649825215,1.669457978954141,2744.7511815378575,0.5619635276868317,0.3366143591340244,56.26684280428796,9497.872797487355,534415.3156713437,0.005924152071100937,0.33018230686634453,4.011071274837906,1.631520489667131,True,False
17,61.69552800274513,5.4915286172316256,978.9870689655172,73.54871234154064,984.375,43.47826086956522,57.944825379664174,72.44281852966337,0.008463541666666666,0.0032552083333333335,437.5,1191.2371234792868,834.1311753854203,0.0,201.30608047068762,1.4281172537746971,2226.6743793353944,0.534984879035093,0.3746085117458383,51.44862593224966,7940.883330949657,408547.5360656656,0.006478955021506011,0.41388131399709494,3.8638723717003463,1.586161889155989,True,False
18,63.27489820532138,6.947536882941348,958.0243644067797,90.09697761665117,984.375,50.881410256410255,64.70321554660947,82.31296381343668,0.008723958333333334,0.004296875,484.375,1042.0804729747454,2573.228966685773,0.0,518.7188731688206,0.4049699760363369,4134.028312829339,0.2520738597122822,0.62245073617424,58.426616247394655,10241.008458360964,598347.4711829788,0.0057051623856138895,0.3650503797045177,4.159447782722212,1.6332704668939306,True,False
19,65.26931044917299,10.38587387935331,937.8939075630252,118.95269260247122,968.75,83.28919491525424,115.07281765527003,142.05225571160156,0.009765625,0.00546875,578.125,2131.254151890611,33552.26758295123,0.0,678.1922210568916,0.06352042068755902,36361.713955898726,0.05861258780253045,0.9227361400962856,100.85512779432328,30515.27040722784,3077621.496599295,0.0033050707546879465,0.3034191781485651,4.351699190946586,1.691041328419898,True,False
20,65.80951752874677,10.3154668409902,929.8811983471074,117.8397944753542,953.125,92.1875,124.40287062101903,154.8373642729687,0.010416666666666666,0.005598958333333333,578.125,775.8893315775674,3105.706676636435,0.0,869.3158392729313,0.24982698379548088,4750.911847486934,0.16331377143694756,0.6537074937054969,109.9454598742999,36264.01244091387,3987063.524703609,0.003031806258434242,0.23111037460104988,4.410811128013126,1.7189639363427855,True,False
21,69.96008620339286,14.35782218244615,887.3355263157895,147.2093072139963,937.5,112.83185840707965,123.00914799097941,166.91997711796495,0.011067708333333334,0.006640625,562.5,1672.9652555045247,3914.232995958164,0.0,1982.6881558883338,0.42740563917171726,7569.886407351023,0.22100268953572788,0.517079489086798,118.53256467433046,42149.906664823,4996136.537765125,0.0028121667176372197,0.08925578611336782,4.709116111562791,1.4787688532519436,True,False
22,72.51461153171638,17.197359567613354,866.012168141593,165.31771081805533,937.5,120.95424107142857,123.68070412321842,172.99377158030967,0.011848958333333333,0.00703125,578.125,2469.4455546810186,4804.760977755486,0.0,2814.477253221815,0.5139580441386711,10088.683785658319,0.24477380866981743,0.47625251022197246,122.8680946912797,45289.70607919582,5564659.895078857,0.002712936455724099,0.06529709936296868,4.721760067665855,1.3689437824734056,True,False
23,76.69402610139316,19.21945172409717,825.4540598290598,175.42933491491303,875.0,141.83728448275863,136.2488207990608,196.676273196788,0.012239583333333333,0.00859375,593.75,3381.870817906445,30858.921643622823,0.0,3856.2971078642818,0.10959134790782064,38097.08956939355,0.08876979465180387,0.810007325819825,139.67365582673173,58526.19039601293,8174566.974222482,0.0023865154195350964,0.027194377630682,4.9425436227058075,1.2795829012182043,True,False
24,77.35500741157634,18.284690784825155,814.3696581196581,166.8939054987274,843.75,158.94396551724137,133.77213938666384,207.74544387406198,0.012760416666666666,0.010416666666666666,578.125,1633.4898732898037,4671.733473772123,0.0,2416.7761200887426,0.34965390950928243,8721.999467150668,0.18728387675807065,0.5356264342100792,147.52546937406007,65291.29234211019,9632128.54880878,0.0022594968499177986,0.08694844492033127,4.898071242211191,1.1751855814322625,True,False
25,73.99257697825277,15.022956997460808,840.0815217391304,145.95616901208496,890.625,143.36622807017545,120.78710668921369,187.46573151757912,0.012239583333333333,0.009895833333333333,562.5,1539.6596087511311,4494.452473225207,0.0,1457.9000097087512,0.3425688930794891,7492.012091685089,0.20550682378901952,0.5998992551297823,133.14353915532405,53181.60605641593,7080787.248315433,0.002503563713628415,0.1537578505514574,4.79118549206984,1.289300074937478,True,False
